id_cliente,nome,email,cidade,estado,pais,data_cadastro,canal_aquisicao,segmento
1680,Sales Pacheco S.A.,abarros@marques.br,da Luz do Sul,RJ,BR,2025-01-06,outbound,ti
1681,Caldeira Gomes e Filhos,odias@da.net,Santos de Minas,BA,BR,2025-09-09,parceiro,servicos
1682,Montenegro,sampaioliz@barbosa.br,Caldeira,SC,BR,2024-01-13,outbound,varejo
1683,Leao,da-motaluiz-felipe@montenegro.com,Santos,RN,BR,2025-01-26,outbound,industria
1684,da Mota Goncalves Ltda.,cauaalves@rocha.org,Sa,RJ,BR,2022-04-20,inbound,educacao
1685,Machado,levipacheco@jesus.br,Alves dos Dourados,MG,BR,2023-11-10,inbound,industria
1686,Carvalho Jesus - EI,gpires@jesus.com,Mendonca,PR,BR,2023-01-06,parceiro,saude
1687,Sampaio,nascimentoesther@andrade.com,Martins,PR,BR,2025-09-22,outbound,financeiro
1688,Silva,almeidalevi@melo.br,da Rocha Paulista,SP,BR,2024-06-08,evento,servicos
1689,Costa Costela - EI,uguerra@rios.br,Martins,PE,BR,2023-08-22,evento,varejo
1690,Rodrigues,pereirabarbara@mendes.com,Fogaca,ES,BR,2024-11-11,parceiro,educacao
1691,Rocha,correiavinicius@rezende.br,Alves da Praia,RS,BR,2023-12-23,evento,varejo
1692,Santos Rezende S.A.,diego76@rocha.net,Souza,PA,BR,2022-11-01,outbound,servicos
1693,Santos,zcassiano@cavalcante.br,Cavalcante das Flores,MS,BR,2024-07-12,inbound,financeiro
1694,Teixeira Ltda.,goncalvesmateus@pimenta.net,Melo,GO,BR,2025-07-19,inbound,ti
1695,Pacheco,castroisaac@barbosa.com,Peixoto da Serra,DF,BR,2024-04-15,parceiro,varejo
1696,Rocha,pereirahenrique@pinto.com,Nascimento dos Dourados,MG,BR,2023-03-22,inbound,servicos
1697,Lima,rebeca61@rodrigues.com,Moreira,MT,BR,2024-07-20,inbound,varejo
1698,Moreira S/A,beatrizmoreira@marques.com,Goncalves,AM,BR,2022-10-05,outbound,financeiro
1699,Garcia S.A.,pastorfrancisco@araujo.br,Ramos Paulista,DF,BR,2023-01-12,inbound,educacao
1700,Rios S/A,ninamelo@pereira.br,Aparecida,DF,BR,2022-08-20,outbound,saude
1701,da Mata Sa S.A.,rebecaribeiro@duarte.net,da Conceicao do Sul,ES,BR,2023-08-15,outbound,varejo
1702,Rodrigues,yuri68@pinto.br,Macedo,CE,BR,2023-03-02,outbound,varejo
1703,Casa Grande,matheussilveira@albuquerque.br,Almeida da Serra,SP,BR,2024-12-14,outbound,varejo
1704,Sales Ltda.,heloisacosta@vasconcelos.br,Cavalcante,PR,BR,2023-03-17,inbound,varejo
1705,Sa Nogueira S/A,csa@farias.com,da Conceicao,PI,BR,2022-02-03,inbound,industria
1706,Machado,imonteiro@cunha.com,Montenegro de Pacheco,PE,BR,2022-11-25,evento,varejo
1707,Pimenta e Filhos,sazevedo@goncalves.org,Freitas do Campo,GO,BR,2024-04-24,inbound,financeiro
1708,Souza Ramos - EI,emanuella75@azevedo.com,Pires da Mata,ES,BR,2023-03-30,outbound,ti
1709,da Costa,jlima@das.com,Vargas,SP,BR,2024-02-03,outbound,financeiro
1710,Sales,cdias@da.com,Garcia Verde,PI,BR,2025-02-22,inbound,varejo
1711,Garcia - ME,estherferreira@pinto.br,Fernandes das Pedras,GO,BR,2023-06-07,inbound,varejo
1712,Viana,nathan97@da.br,Lima,PR,BR,2023-04-27,inbound,educacao
1713,Novaes,antony15@leao.org,Fogaca de Minas,MS,BR,2022-11-13,inbound,ti
1714,Albuquerque e Filhos,liviacastro@da.br,da Mota,PR,BR,2022-05-02,inbound,educacao
1715,Costa,sofiacorreia@da.net,Lopes de Martins,ES,BR,2023-08-04,evento,financeiro
1716,Camara,moreiradiogo@castro.org,Fogaca de Siqueira,PR,BR,2025-08-29,outbound,financeiro
1717,Sa,lunnacaldeira@andrade.com,Pinto,RN,BR,2023-05-02,inbound,financeiro
1718,Vasconcelos Silveira S.A.,cassianothales@camargo.org,Vargas do Norte,RN,BR,2024-11-01,outbound,industria
1719,Machado,danielaraujo@aparecida.com,Abreu Paulista,ES,BR,2022-05-05,inbound,industria
1720,Rodrigues Barbosa S.A.,umendes@pinto.com,Correia das Pedras,MS,BR,2023-10-21,inbound,ti
1721,Sousa Moraes S/A,nicolecosta@da.com,Pimenta,MS,BR,2025-01-05,parceiro,varejo
1722,Aparecida,abreuleticia@alves.com,das Neves do Norte,SC,BR,2023-08-03,parceiro,varejo
1723,da Mota,davi-lucas16@vieira.br,Leao,ES,BR,2023-12-19,outbound,ti
1724,Cardoso,amartins@pereira.br,Cardoso,PI,BR,2025-06-13,evento,saude
1725,Pacheco da Cunha S/A,npereira@sales.com,Nascimento de Montenegro,PB,BR,2024-02-09,evento,varejo
1726,Martins,vargasmaria-vitoria@barbosa.com,Aparecida,MT,BR,2025-07-01,outbound,varejo
1727,Aparecida Cassiano Ltda.,ypereira@silva.br,Fernandes de Goias,RJ,BR,2024-06-22,evento,educacao
1728,Vasconcelos e Filhos,isabel42@da.org,Ferreira de Fernandes,CE,BR,2023-02-10,outbound,varejo
1729,Mendonca,luisa63@moraes.br,Vieira,PR,BR,2025-06-20,inbound,saude
1730,Barbosa,gaelborges@cunha.org,da Rosa,PI,BR,2022-10-04,parceiro,educacao
1731,Moura,ana-sophianovais@melo.org,Cavalcante de Costela,SP,BR,2025-05-28,inbound,financeiro
1732,Cirino Moreira S/A,joana44@campos.com,Novaes dos Dourados,MG,BR,2025-06-02,inbound,industria
1733,Leao Nogueira - EI,helena13@montenegro.com,das Neves,SC,BR,2024-07-13,inbound,ti
1734,Borges,ravyribeiro@pinto.org,Aparecida Paulista,PR,BR,2025-01-29,parceiro,saude
1735,Camara,habreu@gomes.br,Siqueira,PR,BR,2024-05-03,inbound,industria
1736,Ribeiro Farias Ltda.,bernardo72@vasconcelos.com,Rios das Pedras,SP,BR,2023-05-22,inbound,saude
1737,da Rocha,moraesmaria-liz@caldeira.br,Albuquerque Verde,RN,BR,2025-09-16,inbound,varejo
1738,Sa Pinto - EI,nogueirathomas@dias.com,Pastor,MA,BR,2022-08-25,outbound,industria
1739,Novais,smachado@barbosa.com,Peixoto,MT,BR,2024-09-20,inbound,financeiro
1740,Camargo e Filhos,sduarte@martins.net,Viana,ES,BR,2025-09-24,outbound,saude
1741,Machado,pbarros@andrade.br,Azevedo,DF,BR,2024-01-22,evento,industria
1742,Ramos Pimenta - EI,luancavalcante@gomes.com,Fernandes,PI,BR,2023-05-21,inbound,ti
1743,Aparecida Rodrigues Ltda.,nnunes@caldeira.net,Martins do Sul,PB,BR,2022-06-14,parceiro,educacao
1744,Vieira,meloraul@gomes.com,Castro dos Dourados,GO,BR,2024-04-25,inbound,servicos
1745,Gomes Ltda.,hmarques@pastor.br,da Mata,RJ,BR,2023-12-29,outbound,ti
1746,Alves,emoura@cavalcanti.br,Correia de Machado,PB,BR,2025-05-26,parceiro,ti
1747,Moraes,gmendonca@azevedo.br,Lopes,BA,BR,2023-01-11,evento,varejo
1748,Mendonca,joanaribeiro@pacheco.br,Andrade de Porto,MS,BR,2024-11-01,inbound,servicos
1749,da Rocha e Filhos,aragaolivia@castro.br,Nogueira dos Dourados,GO,BR,2022-03-24,outbound,financeiro
1750,Duarte Moraes S/A,riosjoao-lucas@fogaca.br,Sousa,PB,BR,2023-03-07,inbound,financeiro
1751,Cavalcante - EI,pereiraisis@marques.br,Pires da Prata,ES,BR,2023-04-23,outbound,industria
1752,Pires S/A,qcostela@novaes.br,Campos,SC,BR,2024-02-22,parceiro,ti
1753,Rios Pires S.A.,amoreira@machado.org,Cavalcanti de Rios,PI,BR,2023-01-04,inbound,servicos
1754,Caldeira,duarteana-clara@rezende.com,Aparecida,PA,BR,2024-08-12,parceiro,saude
1755,Nascimento Sampaio e Filhos,arthur-gabrieljesus@cardoso.br,Andrade,PI,BR,2022-05-21,inbound,servicos
1756,Ramos,eda-cruz@caldeira.org,Sousa,AM,BR,2023-12-21,outbound,ti
1757,Souza e Filhos,gmendes@moura.com,Goncalves da Praia,PB,BR,2024-10-12,outbound,financeiro
1758,Alves Marques e Filhos,znovais@siqueira.br,da Rosa,DF,BR,2022-10-15,outbound,varejo
1759,Andrade,pedrosilva@pastor.net,Macedo,PE,BR,2022-12-21,inbound,ti
1760,Barbosa S/A,amontenegro@castro.com,Cirino,PB,BR,2022-12-09,inbound,ti
1761,Vieira da Cunha - EI,davi-luiz12@azevedo.com,da Cruz,SP,BR,2022-05-29,parceiro,servicos
1762,Oliveira S.A.,silveirajoao-gabriel@mendes.br,Rios,PE,BR,2022-07-29,evento,ti
1763,Jesus,mateus99@mendonca.br,Jesus,SC,BR,2025-02-09,outbound,saude
1764,Machado,levileao@castro.br,Ramos,PR,BR,2023-10-16,outbound,saude
1765,Lopes,cvargas@cunha.com,da Luz de Sampaio,MS,BR,2024-09-02,parceiro,ti
1766,Almeida,da-luzjoao-felipe@fernandes.br,Cavalcanti,MS,BR,2023-06-20,inbound,ti
1767,Rocha,rhavi40@barbosa.br,Caldeira de da Mata,RJ,BR,2024-12-08,inbound,varejo
1768,Nascimento S/A,maria-vitoriaguerra@da.br,Vieira,SP,BR,2022-11-27,parceiro,educacao
1769,Sa e Filhos,rebeca60@gomes.org,Pimenta,GO,BR,2022-12-31,inbound,servicos
1770,Sampaio S/A,da-conceicaoemanuel@guerra.br,Rodrigues,DF,BR,2022-01-11,parceiro,varejo
1771,Montenegro,silveiraleandro@casa.org,da Mota do Amparo,PB,BR,2025-04-26,inbound,servicos
1772,da Rocha e Filhos,isaac35@abreu.com,Martins,PB,BR,2023-05-24,outbound,ti
1773,Pereira,ribeirovicente@guerra.com,Mendonca das Flores,RN,BR,2023-08-03,outbound,educacao
1774,da Paz - ME,limacamila@rodrigues.com,Montenegro,PE,BR,2025-01-18,inbound,industria
1775,Goncalves,isabellycunha@lopes.br,da Mota Grande,MS,BR,2023-09-14,outbound,financeiro
1776,Melo S.A.,augusto54@cassiano.br,Abreu,PE,BR,2024-06-19,outbound,industria
1777,Carvalho Souza - ME,castromaria-luisa@gomes.com,Brito Alegre,RN,BR,2023-12-19,inbound,varejo
1778,Porto,daniel68@machado.org,da Mata,ES,BR,2024-11-21,outbound,servicos
1779,da Rosa Rocha e Filhos,sabrina70@cunha.br,Almeida,PE,BR,2022-11-23,inbound,ti
1780,Albuquerque,aparecidabella@das.com,Sales das Pedras,MT,BR,2022-03-15,outbound,varejo
1781,Campos Aparecida S/A,jesusmanuella@caldeira.br,Souza do Galho,RS,BR,2022-09-08,inbound,industria
1782,Nascimento,nmonteiro@rocha.com,Albuquerque,SP,BR,2023-03-26,parceiro,saude
1783,das Neves S.A.,augusto87@brito.br,Melo,SP,BR,2024-06-24,inbound,varejo
1784,Cunha,arthur-gabriel75@leao.org,da Cunha,MA,BR,2022-12-21,outbound,varejo
1785,Ramos,fernanda39@brito.com,Porto,AM,BR,2023-06-17,parceiro,varejo
1786,Castro Cirino S.A.,kdas-neves@silva.com,Fogaca,MT,BR,2022-10-23,parceiro,financeiro
1787,Correia,matteo65@souza.br,Freitas,AM,BR,2022-10-25,parceiro,educacao
1788,Cirino e Filhos,pastordom@aragao.com,Lima,PR,BR,2025-09-13,inbound,saude
1789,Sa - EI,joao-guilhermecassiano@rodrigues.br,Teixeira de Goias,CE,BR,2022-10-29,evento,financeiro
1790,Ramos,mmonteiro@leao.org,Farias Grande,RJ,BR,2023-05-27,inbound,servicos
1791,da Rocha e Filhos,agathasilva@martins.com,Dias,PB,BR,2025-09-23,outbound,varejo
1792,da Cunha S/A,rebeca08@fonseca.br,da Conceicao das Flores,SC,BR,2023-08-08,inbound,varejo
1793,Silveira Pacheco - ME,da-rosajoana@ribeiro.com,Andrade da Praia,CE,BR,2023-01-09,parceiro,varejo
1794,Fogaca,giovannanascimento@sa.br,Jesus das Flores,SP,BR,2025-01-22,parceiro,ti
1795,Rios Rezende S.A.,fda-mota@cavalcanti.br,Gomes,CE,BR,2022-05-12,parceiro,ti
1796,da Paz - EI,amendonca@da.org,Casa Grande das Flores,AM,BR,2024-06-28,inbound,industria
1797,Correia Ltda.,ibarbosa@nunes.org,Aparecida de da Mota,PA,BR,2022-02-22,inbound,varejo
1798,Machado,da-conceicaocaua@andrade.com,Vasconcelos de Rocha,CE,BR,2022-08-17,outbound,ti
1799,Pimenta,tcarvalho@dias.br,das Neves,PA,BR,2023-10-02,evento,saude
1800,Sales,sbrito@martins.net,Rezende,CE,BR,2025-05-20,inbound,servicos
1801,Nunes Nunes Ltda.,peixotoenzo@santos.br,Barros,GO,BR,2024-03-07,evento,servicos
1802,Lima,raul53@silveira.com,Viana,RS,BR,2024-03-01,outbound,saude
1803,Abreu Dias S.A.,zleao@ribeiro.br,Guerra da Serra,RJ,BR,2023-05-10,parceiro,ti
1804,Silva Sousa e Filhos,yjesus@sa.com,da Conceicao de Minas,SC,BR,2024-05-02,inbound,ti
1805,da Mota,olivianovaes@vieira.org,Correia,MT,BR,2023-11-02,parceiro,industria
1806,Carvalho,azevedoeduardo@porto.com,Novaes,RS,BR,2025-06-10,evento,servicos
1807,Mendes,fogacabernardo@viana.br,Teixeira,SC,BR,2024-12-30,inbound,educacao
1808,Machado,thomas27@rios.com,Pastor da Prata,MA,BR,2022-07-08,inbound,servicos
1809,Vasconcelos,davi-lucca04@carvalho.br,Freitas da Praia,SC,BR,2023-10-25,parceiro,industria
1810,Mendonca,uda-rocha@montenegro.com,Cunha,RJ,BR,2022-01-08,inbound,ti
1811,Cavalcanti e Filhos,santosthiago@cassiano.br,Martins,PB,BR,2022-11-28,inbound,financeiro
1812,da Mota S.A.,fariashenrique@da.br,Mendonca do Sul,PA,BR,2024-11-05,inbound,ti
1813,da Luz Siqueira e Filhos,gabriel37@vargas.com,Jesus de Goias,CE,BR,2023-10-28,outbound,varejo
1814,Siqueira S/A,lucas-gabrielcostela@da.br,Araujo,MA,BR,2023-10-31,inbound,financeiro
1815,Montenegro e Filhos,kamillylima@cavalcanti.br,Lopes de Peixoto,PA,BR,2025-01-21,inbound,varejo
1816,Pacheco - EI,vitor-gabriel85@farias.com,das Neves da Prata,GO,BR,2025-07-09,outbound,ti
1817,Vargas,zferreira@andrade.com,Porto,SP,BR,2022-06-10,inbound,saude
1818,Andrade Novaes Ltda.,juliana28@da.net,Nascimento dos Dourados,BA,BR,2022-12-17,outbound,ti
1819,Rezende,beniciosantos@santos.br,Novaes da Prata,MS,BR,2025-04-12,inbound,varejo
1820,Fonseca Goncalves S.A.,silvajuliana@pimenta.br,Nascimento da Praia,SP,BR,2022-11-13,parceiro,varejo
1821,Carvalho,mborges@borges.br,Abreu,ES,BR,2024-07-25,outbound,ti
1822,Montenegro,albuquerqueanthony-gabriel@monteiro.com,Fogaca,BA,BR,2022-01-18,outbound,varejo
1823,Goncalves Ltda.,cassianoantony@pimenta.br,Silva,MS,BR,2023-05-01,outbound,servicos
1824,Ribeiro S.A.,aragaomaysa@rodrigues.br,Pires,MA,BR,2023-01-02,inbound,servicos
1825,Sa Moraes S.A.,xborges@viana.br,Albuquerque,SP,BR,2022-12-17,parceiro,ti
1826,Castro,scarvalho@oliveira.br,Sousa do Oeste,RN,BR,2023-06-12,evento,ti
1827,Nunes Nunes e Filhos,adas-neves@sousa.br,Vieira de Dias,RN,BR,2024-05-21,outbound,educacao
1828,Sousa Siqueira - ME,ymoraes@pinto.com,Brito,MG,BR,2024-07-21,inbound,ti
1829,Aparecida,isaque98@pastor.com,Araujo de Goias,ES,BR,2022-09-27,parceiro,servicos
1830,Teixeira Mendonca S.A.,fernanda03@gomes.br,Pereira Grande,SC,BR,2024-05-20,parceiro,varejo
1831,da Luz Ltda.,araujoravi-lucca@fonseca.com,Macedo,GO,BR,2024-12-27,outbound,financeiro
1832,Aparecida Rios S.A.,pandrade@abreu.br,Azevedo do Oeste,MG,BR,2024-11-19,evento,servicos
1833,Gomes,amendes@novaes.br,Ferreira de Caldeira,PE,BR,2022-11-12,outbound,financeiro
1834,Marques,limaana-beatriz@araujo.com,Moreira dos Dourados,MT,BR,2024-01-07,inbound,financeiro
1835,Aparecida e Filhos,abreumaria-isis@nunes.br,Carvalho,MT,BR,2022-06-13,inbound,ti
1836,Caldeira,lcavalcante@vargas.br,Cassiano das Pedras,DF,BR,2024-07-14,outbound,financeiro
1837,Sousa,igor57@costa.net,Rodrigues da Mata,RJ,BR,2022-11-16,outbound,industria
1838,Pacheco,francisco71@aragao.br,Marques de Peixoto,MT,BR,2024-11-03,inbound,saude
1839,Garcia Rezende - ME,cpires@nascimento.net,Santos das Flores,CE,BR,2022-10-06,inbound,varejo
1840,Pastor,ana-lizpastor@da.br,Brito da Prata,MG,BR,2023-03-08,evento,financeiro
1841,Moreira Ltda.,mariane50@costela.br,Cunha da Serra,PE,BR,2023-10-30,inbound,varejo
1842,Camara,oliver99@montenegro.net,Fogaca do Norte,AM,BR,2023-09-26,outbound,financeiro
1843,Fogaca,ppacheco@da.com,Martins,RJ,BR,2025-07-10,inbound,educacao
1844,Mendonca,joao-guilherme56@vieira.com,Albuquerque,SC,BR,2023-06-06,inbound,industria
1845,Pereira,dfogaca@da.net,Mendonca,ES,BR,2024-08-21,inbound,ti
1846,Montenegro S.A.,benjamimferreira@araujo.br,Mendonca das Flores,PR,BR,2025-04-10,evento,servicos
1847,Cavalcante,gfreitas@moraes.com,Porto de Santos,RJ,BR,2022-12-24,parceiro,ti
1848,Barbosa Moraes e Filhos,lnovais@casa.br,Albuquerque de Minas,AM,BR,2024-11-02,inbound,servicos
1849,Cunha,pteixeira@andrade.com,Dias,PR,BR,2023-12-26,outbound,financeiro
1850,Cirino Castro Ltda.,agathavasconcelos@borges.br,Abreu do Amparo,MS,BR,2023-11-04,parceiro,servicos
1851,Ribeiro S.A.,freitasclarice@lima.com,Camargo das Pedras,ES,BR,2022-08-20,inbound,industria
1852,Farias,svieira@viana.br,Guerra,RS,BR,2023-04-16,inbound,financeiro
1853,Mendes e Filhos,gustavovargas@lopes.net,Borges,MS,BR,2025-03-29,evento,ti
1854,Mendes,kabreu@aparecida.br,Garcia Paulista,GO,BR,2023-10-01,parceiro,saude
1855,Pastor Castro e Filhos,esterfonseca@da.com,Costela do Norte,AM,BR,2023-07-14,inbound,industria
1856,Almeida,stephanylima@correia.br,Aparecida,SC,BR,2025-07-08,outbound,saude
1857,Aparecida Cardoso - EI,guilherme23@rios.br,Guerra de Minas,MT,BR,2023-07-27,outbound,varejo
1858,Carvalho Pires - EI,cteixeira@dias.net,Ribeiro,PB,BR,2023-08-25,outbound,ti
1859,Oliveira S.A.,fsilveira@pereira.org,Andrade,ES,BR,2022-09-12,inbound,financeiro
1860,Cavalcante Ltda.,joao-gabrielfonseca@costela.br,Porto das Flores,GO,BR,2023-08-25,inbound,financeiro
1861,Moreira Guerra - EI,lopesbenjamin@camargo.com,Cavalcanti,PA,BR,2022-10-07,inbound,saude
1862,Silveira e Filhos,vinicius23@das.org,Pastor do Norte,GO,BR,2022-04-27,evento,ti
1863,Barros,da-cruzjoao-guilherme@silva.org,Novaes da Serra,AM,BR,2023-09-02,inbound,industria
1864,Machado Pereira - ME,fernandesthomas@da.com,Azevedo de Correia,MS,BR,2025-03-31,outbound,educacao
1865,Cavalcante,emanuellafreitas@carvalho.com,da Mata,MS,BR,2024-05-01,evento,varejo
1866,Jesus Peixoto S.A.,meloana-julia@barros.com,Andrade,RS,BR,2022-10-25,inbound,varejo
1867,Pinto Ribeiro - EI,rafaela62@moraes.net,da Costa de Cardoso,GO,BR,2024-07-04,inbound,varejo
1868,Cavalcante,mirellada-paz@correia.com,Casa Grande,MA,BR,2025-08-13,evento,varejo
1869,Marques,josuepires@lopes.com,Santos,MS,BR,2023-06-02,parceiro,financeiro
1870,da Conceicao - ME,apollo09@sousa.br,da Mata de Minas,RS,BR,2023-01-13,outbound,servicos
1871,Cardoso,azevedomaria-isis@barbosa.com,da Conceicao da Mata,PA,BR,2023-03-02,outbound,servicos
1872,Almeida S.A.,maria-flor44@araujo.br,Alves,MA,BR,2023-06-21,inbound,varejo
1873,Cassiano,theo12@castro.org,Pimenta da Serra,RJ,BR,2023-07-07,outbound,financeiro
1874,Cavalcanti - ME,pedro-miguelcassiano@cavalcante.org,Gomes de Goias,MT,BR,2022-06-18,parceiro,financeiro
1875,Viana - EI,elisa03@da.org,Silveira,RS,BR,2023-05-30,inbound,servicos
1876,Borges - ME,luiz-otavio32@costa.br,Dias do Oeste,AM,BR,2023-03-06,inbound,varejo
1877,Pereira Nogueira S/A,sramos@castro.br,Lima,PI,BR,2023-07-23,inbound,servicos
1878,Moreira,garciaalicia@da.br,Montenegro dos Dourados,MT,BR,2022-03-24,inbound,ti
1879,Freitas,da-pazelisa@silveira.br,Monteiro,MS,BR,2022-11-26,evento,industria
1880,Sampaio - EI,heloisaaparecida@fernandes.net,Silveira de Minas,MG,BR,2023-11-22,outbound,industria
1881,da Conceicao,daniela58@oliveira.com,Fernandes de Ferreira,PE,BR,2025-03-02,inbound,educacao
1882,Vieira,camaravitor-gabriel@marques.org,Melo,AM,BR,2023-04-02,parceiro,ti
1883,Ferreira,cecilia85@santos.com,Costa,DF,BR,2022-12-19,inbound,servicos
1884,Lima S.A.,camaracaue@casa.com,da Cunha de Sousa,RS,BR,2022-12-10,evento,ti
1885,Mendes,vargasleticia@teixeira.br,Pimenta do Norte,PB,BR,2025-01-22,parceiro,saude
1886,Barros da Paz - EI,wcarvalho@teixeira.br,Alves,RJ,BR,2024-02-01,parceiro,saude
1887,da Cunha,guilhermeporto@casa.net,Sousa,RN,BR,2025-08-11,inbound,saude
1888,Abreu Santos e Filhos,gabrielcasa-grande@duarte.com,Vieira de Pinto,PA,BR,2022-07-17,inbound,industria
1889,Oliveira - EI,abreudaniel@da.br,Ramos,RS,BR,2022-03-20,inbound,servicos
1890,Moreira S/A,albuquerqueeduarda@moreira.org,Fonseca da Mata,GO,BR,2023-11-09,inbound,ti
1891,Rezende,da-motasamuel@araujo.br,da Mata,BA,BR,2023-07-05,parceiro,varejo
1892,Sales Dias - ME,vjesus@dias.net,Novais,ES,BR,2024-03-30,inbound,servicos
1893,Caldeira,jcassiano@vargas.net,Siqueira dos Dourados,DF,BR,2022-08-02,outbound,servicos
1894,Lima Rezende - EI,xda-mota@oliveira.br,Guerra,BA,BR,2023-10-31,outbound,servicos
1895,da Luz,ana-livia65@albuquerque.br,da Mata,PA,BR,2024-09-15,inbound,educacao
1896,Nunes,martinsotavio@freitas.com,Leao de Gomes,BA,BR,2024-06-12,inbound,saude
1897,Pimenta,qcirino@mendes.com,Machado do Sul,RN,BR,2022-06-08,parceiro,financeiro
1898,Rodrigues,ipereira@cirino.net,da Rocha da Mata,DF,BR,2024-01-09,inbound,varejo
1899,Sa,brunopereira@leao.com,Lopes de Pinto,DF,BR,2023-07-11,inbound,ti
1900,Jesus Novaes - EI,vcarvalho@mendonca.com,da Paz de Ferreira,RS,BR,2022-07-20,parceiro,saude
1901,Cavalcanti,brenoalbuquerque@aparecida.br,Nunes de Freitas,PI,BR,2022-01-22,outbound,servicos
1902,Novais,rafaela82@casa.org,Nunes,RS,BR,2025-09-24,parceiro,ti
1903,da Cunha,pietro17@montenegro.br,Martins,BA,BR,2025-06-19,parceiro,varejo
1904,Oliveira,rcostela@ferreira.br,Alves,SP,BR,2025-06-15,parceiro,educacao
1905,Vasconcelos,zsales@marques.com,Pimenta de Fernandes,ES,BR,2025-03-18,inbound,educacao
1906,Sousa,maria-luisapires@macedo.br,da Mota dos Dourados,PA,BR,2024-02-24,outbound,financeiro
1907,Ribeiro Campos e Filhos,brunocosta@macedo.com,da Costa de Rios,DF,BR,2022-01-07,outbound,ti
1908,Machado Viana e Filhos,isis50@cirino.br,Silveira,MS,BR,2025-06-10,parceiro,servicos
1909,Brito Cunha - EI,jmoura@costa.org,Cassiano Alegre,PA,BR,2024-03-14,outbound,ti
1910,Viana,iandrade@das.com,da Luz,CE,BR,2024-02-07,outbound,ti
1911,Novaes,ncasa-grande@rocha.net,Oliveira de Sampaio,CE,BR,2023-08-02,outbound,servicos
1912,Castro - ME,tdas-neves@da.br,Andrade,MS,BR,2025-01-05,inbound,varejo
1913,Borges S.A.,omacedo@fernandes.org,Brito de Cassiano,DF,BR,2023-05-04,parceiro,industria
1914,Peixoto,montenegrostella@garcia.com,Nogueira do Amparo,DF,BR,2024-07-14,inbound,servicos
1915,Borges,pastormatheus@almeida.br,da Mata de Santos,PE,BR,2022-03-28,parceiro,servicos
1916,da Luz S.A.,ana81@fogaca.br,da Cunha,AM,BR,2022-08-10,outbound,ti
1917,Barros,brunasantos@peixoto.com,Siqueira,RN,BR,2023-02-17,outbound,ti
1918,Silveira - ME,aurora25@alves.com,Macedo,PR,BR,2023-08-07,outbound,ti
1919,Pimenta,ucosta@jesus.com,Casa Grande do Sul,RS,BR,2022-07-21,inbound,educacao
1920,Silva,maria-isismoreira@araujo.net,Montenegro,PB,BR,2023-07-25,parceiro,financeiro
1921,Vasconcelos S.A.,joao-felipevieira@ramos.net,Guerra de Goias,MA,BR,2025-07-23,inbound,varejo
1922,Macedo,ccostela@santos.br,da Cruz,RS,BR,2022-08-09,inbound,industria
1923,Costa e Filhos,rmartins@pires.org,Cunha das Flores,BA,BR,2022-06-06,inbound,ti
1924,Correia,rodrigogoncalves@sousa.com,Sousa,DF,BR,2025-04-19,inbound,financeiro
1925,Viana - EI,usiqueira@lopes.org,Machado da Mata,PB,BR,2022-05-09,inbound,saude
1926,Pimenta Cavalcante e Filhos,iazevedo@rocha.br,Rios,MA,BR,2025-06-20,inbound,ti
1927,Fonseca S.A.,diego31@vargas.com,Peixoto,RS,BR,2025-04-10,outbound,saude
1928,Castro S/A,mmachado@machado.br,Campos de Minas,DF,BR,2024-05-26,outbound,saude
1929,Vasconcelos,nsousa@da.br,Fogaca,SP,BR,2022-09-27,parceiro,ti
1930,Fogaca,araujomaria-alice@cavalcante.br,da Cunha Verde,PB,BR,2022-06-12,inbound,financeiro
1931,Guerra,joaquim76@dias.com,Andrade,PR,BR,2024-08-12,inbound,ti
1932,Moreira Albuquerque e Filhos,davi-luccajesus@mendes.com,Brito do Amparo,MS,BR,2022-01-24,inbound,educacao
1933,Borges - EI,isaac85@cardoso.net,Novais,RN,BR,2023-05-12,parceiro,varejo
1934,Silveira,noahnascimento@camargo.com,Cirino,MG,BR,2022-07-12,inbound,varejo
1935,Ferreira,andraderavy@carvalho.org,Oliveira,ES,BR,2024-05-27,outbound,ti
1936,Camara,varaujo@campos.br,Mendes,RJ,BR,2023-01-25,inbound,financeiro
1937,Marques Guerra - EI,costacaua@da.br,Peixoto da Praia,SP,BR,2023-05-12,inbound,servicos
1938,da Luz S.A.,juan90@costa.com,Freitas do Amparo,RN,BR,2024-08-21,inbound,ti
